date,location,Master_SKU,Master_Name,Product_Family,Type,revenue,cost,quantity,profit,gross_margin_percent,mapping_tier
2026-02-05,Strictly Surgery Center,SKU0221,Munchies,Munchies,Snack - Energy Bar,2.0,0.46,1,1.54,77.0,direct
2026-02-05,Strictly Surgery Center,SKU0298,Snapple - Kiwi Strawberry,Snapple - Kiwi Strawberry,Snack - Candy,3.0,1.18,1,1.82,60.7,direct
2026-02-05,West Bank,SKU0264,Red Bull 12oz,Red Bull 12oz,Frozen - Meal,4.5,2.25,1,2.25,50.0,direct
2026-02-05,West Bank,SKU0321,Sun Chips,Sun Chips Variety,Snack - Chips,2.0,0.62,1,1.38,69.0,direct
2026-02-05,415 Colorado,SKU0312,Sprite 16.9 oz,Sprite 16.9 oz,Snack - Beef Stick,3.25,0.74,1,2.51,77.2,direct
2026-02-05,415 Colorado,SKU0132,Gatorade Frost - Glacier Freeze,Gatorade Frost - Glacier Freeze,Beverage - Hydration,3.5,0.75,1,2.75,78.6,direct
2026-02-05,West Bank,SKU0157,Factor Bar - Honey Nut Crunch,Factor Bar - Honey Nut Crunch,Snack - Chips,4.5,2.25,1,2.25,50.0,direct
2026-02-05,Strictly Cedar Park,SKU0123,Famous Amos,Famous Amos,Snack - Chips,1.5,0.43,1,1.07,71.3,direct
2026-02-05,Strictly Breakroom,SKU0273,Reese's Peanut Butter Cups,Reese's Peanut Butter Cups,Snack - Chips,2.5,0.94,1,1.56,62.4,direct
2026-02-05,Strictly Breakroom,SKU0312,Sprite 16.9 oz,Sprite 16.9 oz,Snack - Beef Stick,3.0,0.74,1,2.26,75.3,direct
2026-02-05,Strictly Cedar Park,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,2.5,0.74,1,1.76,70.4,direct
2026-02-05,West Bank,SKU0150,Haribo Sour Gummies,Haribo Sour Gummies,Snack - Beef Stick,4.0,1.4,1,2.6,65.0,direct
2026-02-05,415 Colorado Freezer,SKU0296,Smucker’s Uncrustables Peanut Butter & Grape Jelly,Smucker’s Uncrustables Peanut Butter & Grape Jelly,Snack - Chips,3.25,0.62,1,2.63,80.9,direct
2026-02-05,415 Colorado,SKU0286,San Pellegrino,San Pellegrino,Snack - Candy,3.0,0.9,1,2.1,70.0,direct
2026-02-05,Strictly Surgery Center,SKU0211,Miss Vickie's - Smokehouse BBQ,Miss Vickies Variety,Snack - Chips,2.5,0.62,1,1.88,75.2,direct
2026-02-05,West Bank,SKU0225,Nature's Bakery Fig Bar - Raspberry,Nature's Bakery Variety,Snack - Energy Bar,2.25,0.49,1,1.76,78.2,direct
2026-02-05,West Bank,SKU0205,M&M Peanuts,M&M Peanuts,Frozen - Meal,2.5,1.09,1,1.41,56.4,direct
2026-02-05,West Bank,SKU0278,Ritz Bits,Ritz Bits,Snack - Candy,2.0,0.38,1,1.62,81.0,direct
2026-02-05,Strictly Surgery Center,SKU0100,Coke Zero 16.9oz,Coke Zero 16.9oz,Beverage - Water,3.0,0.74,1,2.26,75.3,direct
2026-02-05,West Bank,SKU0280,Ritz Toasted Chips Sour Cream & Onion 2.5 oz,Ritz Toasted Chips Sour Cream & Onion 2.5 oz,Snack - Energy Bar,3.5,1.25,1,2.25,64.3,direct
2026-02-05,Trailhead East,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,3.0,0.74,1,2.26,75.3,direct
2026-02-05,Goodwin,SKU0025,Baked Fritos Lays Variety,Baked Lay Variety,Snack - Candy,2.0,0.62,1,1.38,69.0,direct
2026-02-05,Goodwin,SKU0113,Dr Pepper 16.9oz,Dr Pepper 16.9oz,Snack - Beef Stick,3.0,0.74,1,2.26,75.3,direct
2026-02-05,Strictly Cedar Park,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,2.5,0.74,1,1.76,70.4,direct
2026-02-05,Strictly Cedar Park,SKU0229,Nutter Butter,Nutter Butter,Frozen - Ice Cream,1.5,0.44,1,1.06,70.7,direct
2026-02-05,Trailhead East,SKU0100,Coke Zero 16.9oz,Coke Zero 16.9oz,Beverage - Water,3.0,0.74,1,2.26,75.3,direct
2026-02-05,Trailhead East,SKU0178,La Colombe - Vanilla,La Colombe - Vanilla,Beverage - Coffee,4.0,1.92,1,2.08,52.0,direct
2026-02-05,Trailhead East,SKU0244,PopTarts,Poptart Variety,Snack - Chips,2.0,0.42,1,1.58,79.0,direct
2026-02-05,Goodwin,SKU0390,Snickers,Snickers,,2.5,1.09,1,1.41,56.4,direct
2026-02-05,Trailhead East,SKU0044,Bloom Energy - Peach Mango,Bloom Variety,Beverage - Energy,4.5,1.33,1,3.17,70.4,direct
2026-02-05,Trailhead East,SKU0123,Famous Amos,Famous Amos,Snack - Chips,2.5,0.43,1,2.07,82.8,direct
2026-02-05,Strictly Breakroom,SKU0029,Barebells,Barebells Variety,Snack - Energy Bar,4.5,1.95,1,2.55,56.7,direct
2026-02-05,Ryder,SKU0029,Barebells,Barebells Variety,Snack - Energy Bar,4.0,1.95,1,2.05,51.2,direct
2026-02-05,Ryder,SKU0320,Stoke Provisions Original 1oz,Stoke Provisions Original 1oz,Snack - Candy,3.5,1.4,1,2.1,60.0,direct
2026-02-05,Johnstone Metric,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,6.0,0.74,2,4.52,75.3,direct
2026-02-05,West Bank,SKU0267,Red Bull 12oz Pink,Red Bull 12oz Pink,Snack - Candy,4.5,2.25,1,2.25,50.0,direct
2026-02-05,415 Colorado,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,7.0,0.74,2,5.52,78.9,direct
2026-02-05,West Bank,SKU0278,Ritz Bits,Ritz Bits,Snack - Candy,2.0,0.38,1,1.62,81.0,direct
2026-02-06,415 Colorado,SKU0273,Reese's Peanut Butter Cups,Reese's Peanut Butter Cups,Snack - Chips,6.0,0.94,2,4.12,68.7,direct
2026-02-06,415 Colorado,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,3.5,0.74,1,2.76,78.9,direct
2026-02-06,The Met,SKU0356,Uptime - Blood Orange,Uptime Variety,Frozen - Ice Cream,4.5,1.75,1,2.75,61.1,direct
2026-02-06,The Bowen,SKU0051,St. Cecilia Soda Company - Wavedancer 12oz,St. Cecilia Variety,Frozen - Ice Cream,7.0,1.75,2,3.5,50.0,direct
2026-02-06,Trailhead East,SKU0368,Welch's Fruit Snacks Berries N Cherries,Welch's Variety,Snack - Energy Bar,4.0,1.25,1,2.75,68.8,direct
2026-02-06,Ryder,SKU0205,M&M Peanuts,M&M Peanuts,Frozen - Meal,2.0,1.09,1,0.91,45.5,direct
2026-02-06,The Bowen,SKU0264,Red Bull 12oz,Red Bull 12oz,Frozen - Meal,4.5,2.25,1,2.25,50.0,direct
2026-02-06,Trailhead East,SKU0123,Famous Amos,Famous Amos,Snack - Chips,2.5,0.43,1,2.07,82.8,direct
2026-02-06,The Bowen,SKU0008,Alani Breezeberry,Alani Variety,Beverage - Energy,4.5,1.25,1,3.25,72.2,direct
2026-02-06,Ryder,SKU0221,Munchies,Munchies,Snack - Energy Bar,2.0,0.46,1,1.54,77.0,direct
2026-02-06,Trailhead East,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,6.0,0.74,2,4.52,75.3,direct
2026-02-06,Trailhead East,SKU0273,Reese's Peanut Butter Cups,Reese's Peanut Butter Cups,Snack - Chips,2.5,0.94,1,1.56,62.4,direct
2026-02-06,Trailhead East,SKU0346,Trolli,Trolli,Beverage - Energy,4.0,1.52,1,2.48,62.0,direct
2026-02-06,415 Colorado,SKU0048,Bloom Pop - Shirley Temple,Bloom Pop Variety,Beverage - Soda,3.0,0.5,1,2.5,83.3,direct
2026-02-06,415 Colorado Freezer,SKU0337,Thelma's Ice Cream Sandwich Snickerdoodle 6fl oz,Thelma's Ice Cream Sandwich Snickerdoodle 6fl oz,Frozen - Meal,6.5,3.13,1,3.37,51.8,direct
2026-02-06,The Bowen,SKU0017,Andy Capp’s Hot Fries,Andy Capp’s Hot Fries,Snack - Chips,3.5,1.25,1,2.25,64.3,direct
2026-02-06,Trailhead East,SKU0310,Sour Patch Kids 3.6 oz,Sour Patch Kids 3.6 oz,Beverage - Energy,4.0,1.68,1,2.32,58.0,direct
2026-02-06,The Met,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,3.0,0.74,1,2.26,75.3,direct
2026-02-06,415 Colorado,SKU0175,La Colombe - Caramel,La Colombe - Caramel,Beverage - Coffee,9.0,1.92,2,5.16,57.3,direct
2026-02-06,The Nine at West Campus,SKU0230,Oreo Cookies,Oreo Cookies,Snack - Chips,2.5,0.45,1,2.05,82.0,direct
2026-02-06,Goodwin,SKU0349,Twix,Twix,Beverage - Energy,2.5,0.94,1,1.56,62.4,direct
2026-02-06,415 Colorado,SKU0136,Gatorade Frost - Riptide Rush 20oz,Gatorade Frost - Riptide Rush,Beverage - Energy,3.5,0.75,1,2.75,78.6,direct
2026-02-06,415 Colorado,SKU0132,Gatorade Frost - Glacier Freeze,Gatorade Frost - Glacier Freeze,Beverage - Hydration,3.5,0.75,1,2.75,78.6,direct
2026-02-06,The Met,SKU0119,Factor Bar - Chocolate,Factor Bar - Chocolate,Snack - Candy,4.5,2.25,1,2.25,50.0,direct
2026-02-06,The Met,SKU0069,Wilde - Himalayan Pink Salt,Wilde Variety,Beverage - Energy,4.5,2.17,1,2.33,51.8,direct
2026-02-06,Trailhead East,SKU0265,Red Bull 12oz Sugar Free,Red Bull 12oz Sugar Free,Frozen - Meal,4.5,2.25,1,2.25,50.0,direct
2026-02-06,Trailhead East,SKU0093,Chomps Jalapeño Beef Stick,Chomps Jalapeño Beef Stick,Frozen - Meal,3.75,1.4,1,2.35,62.7,direct
2026-02-06,Goodwin,SKU0216,Monster Ultra 16oz,Monster Ultra 16oz,Beverage - Soda,4.25,1.62,1,2.63,61.9,direct
2026-02-06,The Met,SKU0349,Twix,Twix,Beverage - Energy,2.5,0.94,1,1.56,62.4,direct
2026-02-06,The Met,SKU0346,Trolli,Trolli,Beverage - Energy,4.0,1.52,1,2.48,62.0,direct
2026-02-06,Trailhead East,SKU0072,Celsius,Celsius Variety,Frozen - Ice Cream,4.5,1.33,1,3.17,70.4,direct
2026-02-06,Trailhead East,SKU0190,Legendary Pastry - Blueberry,Legendary Variety,Snack - Energy Bar,4.5,1.98,1,2.52,56.0,direct
2026-02-06,415 Colorado,SKU0113,Dr Pepper 16.9oz,Dr Pepper 16.9oz,Snack - Beef Stick,3.25,0.74,1,2.51,77.2,direct
2026-02-06,Trailhead East,SKU0109,Diet Coke 16.9oz,Diet Coke 16.9oz,Snack - Chips,3.0,0.74,1,2.26,75.3,direct
2026-02-06,415 Colorado,SKU0298,Snapple - Kiwi Strawberry,Snapple - Kiwi Strawberry,Snack - Candy,3.5,1.18,1,2.32,66.3,direct
2026-02-06,The Nine at West Campus,SKU0291,Skittles,Skittles,Beverage - Juice,2.5,1.11,1,1.39,55.6,direct
2026-02-06,415 Colorado Freezer,SKU0037,Ben and Jerry's -  Chunky Monkey,Ben and Jerry's -  Chunky Monkey,Beverage - Soda,12.0,5.11,1,6.89,57.4,direct
2026-02-06,Trailhead East Freezer,SKU0056,Bola Pizza Sausage & Pepperoni,Bola Pizza Sausage & Pepperoni,Snack - Chips,18.5,12.58,1,5.92,32.0,direct
2026-02-06,415 Colorado Freezer,SKU0304,Snickers Ice Cream Bar 2oz,Snickers Ice Cream Bar 2oz,Beverage - Soda,3.0,0.52,1,2.48,82.7,direct
2026-02-06,Trailhead East Freezer,SKU0338,Thelma's Ice Cream Sandwich Strawberry 6 oz,Thelma's Ice Cream Sandwich Strawberry 6 oz,Frozen - Meal,6.0,3.13,1,2.87,47.8,direct
2026-02-06,Trailhead East Freezer,SKU0336,Thelma's Ice Cream Sandwich Monster 6fl oz,Thelma's Ice Cream Sandwich Monster 6fl oz,Snack - Chips,6.0,3.13,1,2.87,47.8,direct
2026-02-06,The Bowen,SKU0022,Bai - Strawberry Coconut,Bai Variety,Beverage - Juice,3.0,1.33,1,1.67,55.7,direct
2026-02-06,The Bowen,SKU0305,Trader Joe's - Sour Cream & Onion Rings,Trader Joe's - Sour Cream & Onion Rings,Beverage - Soda,4.25,2.69,1,1.56,36.7,direct
2026-02-06,The Bowen Freezer,SKU0038,Ben and Jerry’s - New York Super Fudge Chunk,Ben and Jerry’s - New York Super Fudge Chunk,Beverage - Soda,9.0,5.11,1,3.89,43.2,direct
2026-02-06,Trailhead East Freezer,SKU0161,Hot Pocket Pepperoni Pizza 4.5,Hot Pocket Pepperoni Pizza 4.5,Snack - Beef Stick,3.0,0.79,1,2.21,73.7,direct
2026-02-06,415 Colorado Freezer,SKU0336,Thelma's Ice Cream Sandwich Monster 6fl oz,Thelma's Ice Cream Sandwich Monster 6fl oz,Snack - Chips,6.5,3.13,1,3.37,51.8,direct
2026-02-06,The Nine at West Campus,SKU0029,Barebells,Barebells Variety,Snack - Energy Bar,4.5,1.95,1,2.55,56.7,direct
2026-02-06,The Nine at West Campus,SKU0018,Arizona Fruit Punch,Arizona Variety,Beverage - Juice,2.75,0.71,1,2.04,74.2,direct
2026-02-06,The Met,SKU0281,Rolled Corn Tortilla Chip Chili & Lime 9oz,Rolled Corn Tortilla Chip Chili & Lime 9oz,Beverage - Soda,6.25,2.99,1,3.26,52.2,direct
2026-02-06,The Met,SKU0109,Diet Coke 16.9oz,Diet Coke 16.9oz,Snack - Chips,3.0,0.74,1,2.26,75.3,direct
2026-02-06,415 Colorado,SKU0083,Reese's Crispy Crunch King Size,Reese's Crispy Crunch King Size,Snack - Chips,3.75,0.8,1,2.95,78.7,direct
2026-02-06,415 Colorado Freezer,SKU0337,Thelma's Ice Cream Sandwich Snickerdoodle 6fl oz,Thelma's Ice Cream Sandwich Snickerdoodle 6fl oz,Frozen - Meal,6.5,3.13,1,3.37,51.8,direct
2026-02-06,The Nine at West Campus,SKU0153,Hershey's Cookies 'n Creme,Hershey's Cookies 'n Creme,Snack - Pastry,2.5,0.94,1,1.56,62.4,direct
2026-02-06,The Nine at West Campus,SKU0256,Powerade Zero - Fruit Punch,Powerade Zero Variety,Frozen - Ice Cream,3.0,0.71,1,2.29,76.3,direct
2026-02-06,The Met,SKU0119,Factor Bar - Chocolate,Factor Bar - Chocolate,Snack - Candy,4.5,2.25,1,2.25,50.0,direct
2026-02-06,The Met,SKU0298,Snapple - Kiwi Strawberry,Snapple - Kiwi Strawberry,Snack - Candy,6.0,1.18,2,3.64,60.7,direct
2026-02-06,415 Colorado,SKU0083,Reese's Crispy Crunch King Size,Reese's Crispy Crunch King Size,Snack - Chips,3.75,0.8,1,2.95,78.7,direct
2026-02-06,Trailhead East Freezer,SKU0037,Ben and Jerry's -  Chunky Monkey,Ben and Jerry's -  Chunky Monkey,Beverage - Soda,12.0,5.11,1,6.89,57.4,direct
2026-02-06,Trailhead East,SKU0100,Coke Zero 16.9oz,Coke Zero 16.9oz,Beverage - Water,3.0,0.74,1,2.26,75.3,direct
2026-02-06,The Met Freezer,SKU0363,M&M’s Ice Cream Cookie Sandwich - Vanilla,M&M’s Ice Cream Cookie Sandwich - Vanilla,Snack - Chips,4.0,1.28,1,2.72,68.0,direct
2026-02-06,The Bowen,SKU0256,Powerade Zero - Fruit Punch,Powerade Zero Variety,Frozen - Ice Cream,3.0,0.71,1,2.29,76.3,direct
2026-02-06,The Bowen,SKU0081,Cheez it Snack Mix,Cheez-it Snack Mix,Snack - Candy,6.5,2.59,1,3.91,60.2,direct
2026-02-06,The Bowen,SKU0278,Ritz Bits,Ritz Bits,Snack - Candy,2.0,0.38,1,1.62,81.0,direct
2026-02-06,The Met,SKU0312,Sprite 16.9 oz,Sprite 16.9 oz,Snack - Beef Stick,3.0,0.74,1,2.26,75.3,direct
2026-02-06,The Met,SKU0298,Snapple - Kiwi Strawberry,Snapple - Kiwi Strawberry,Snack - Candy,3.0,1.18,1,1.82,60.7,direct
2026-02-06,Trailhead East,SKU0343,Trader Joe's Trail Mix Cracker 4.5oz,Trader Joe's Trail Mix Cracker 4.5oz,Frozen - Meal,6.75,3.49,1,3.26,48.3,direct
2026-02-06,Trailhead East,SKU0190,Legendary Pastry - Blueberry,Legendary Variety,Snack - Energy Bar,4.5,1.98,1,2.52,56.0,direct
2026-02-06,The Met,SKU0349,Twix,Twix,Beverage - Energy,2.5,0.94,1,1.56,62.4,direct
2026-02-06,The Bowen,SKU0349,Twix,Twix,Beverage - Energy,2.5,0.94,1,1.56,62.4,direct
2026-02-06,415 Colorado Freezer,SKU0149,Halo Top - Sea Salt Caramel,Halo Top - Sea Salt Caramel,Snack - Candy,7.5,4.7,1,2.8,37.3,direct
2026-02-06,415 Colorado,SKU0273,Reese's Peanut Butter Cups,Reese's Peanut Butter Cups,Snack - Chips,3.0,0.94,1,2.06,68.7,direct
2026-02-06,415 Colorado,SKU0343,Trader Joe's Trail Mix Cracker 4.5oz,Trader Joe's Trail Mix Cracker 4.5oz,Frozen - Meal,6.75,3.49,1,3.26,48.3,direct
2026-02-06,415 Colorado,SKU0119,Factor Bar - Chocolate,Factor Bar - Chocolate,Snack - Candy,4.5,2.25,1,2.25,50.0,direct
2026-02-06,The Nine at West Campus,SKU0057,Boom Chicka Pop Sweet & Salty,Boom Chicka Pop Sweet & Salty,Snack - Chips,4.25,1.25,1,3.0,70.6,direct
2026-02-06,415 Colorado,SKU0029,Barebells,Barebells Variety,Snack - Energy Bar,4.5,1.95,1,2.55,56.7,direct
2026-02-06,The Met,SKU0008,Alani Breezeberry,Alani Variety,Beverage - Energy,4.5,1.25,1,3.25,72.2,direct
2026-02-06,Johnstone Plumbing,SKU0264,Red Bull 12oz,Red Bull 12oz,Frozen - Meal,4.5,2.25,1,2.25,50.0,direct
2026-02-06,Goodwin,SKU0164,Jack Link's Cold Crafted Linkeich Salami & Colby Jack 1.5 oz,Jack Link's Cold Crafted Linkeich Salami & Colby Jack 1.5 oz,Frozen - Meal,3.5,1.92,1,1.58,45.1,direct
2026-02-06,The Met,SKU0264,Red Bull 12oz,Red Bull 12oz,Frozen - Meal,4.5,2.25,1,2.25,50.0,direct
2026-02-06,Strictly Surgery Center,SKU0349,Twix,Twix,Beverage - Energy,2.5,0.94,1,1.56,62.4,direct
2026-02-06,Johnstone Plumbing,SKU0356,Uptime - Blood Orange,Uptime Variety,Frozen - Ice Cream,4.25,1.75,1,2.5,58.8,direct
2026-02-06,415 Colorado,SKU0121,Fairlife,Fairlife,Snack - Chips,4.5,1.89,1,2.61,58.0,direct
2026-02-06,415 Colorado,SKU0190,Legendary Pastry - Blueberry,Legendary Variety,Snack - Energy Bar,4.5,1.98,1,2.52,56.0,direct
2026-02-06,Strictly Breakroom,SKU0390,Snickers,Snickers,,2.5,1.09,1,1.41,56.4,direct
2026-02-06,The Nine at West Campus,SKU0008,Alani Breezeberry,Alani Variety,Beverage - Energy,4.5,1.25,1,3.25,72.2,direct
2026-02-06,The Met,SKU0157,Factor Bar - Honey Nut Crunch,Factor Bar - Honey Nut Crunch,Snack - Chips,9.0,2.25,2,4.5,50.0,direct
2026-02-06,Ryder,SKU0221,Munchies,Munchies,Snack - Energy Bar,2.0,0.46,1,1.54,77.0,direct
2026-02-06,West Bank,SKU0177,La Colombe - Mocha,La Colombe - Mocha,Beverage - Coffee,4.0,1.92,1,2.08,52.0,direct
2026-02-06,The Bowen,SKU0341,Trader Joe's Chile Lime Pork Rinds,Trader Joe's Chile Lime Pork Rinds,Snack - Candy,6.25,2.49,1,3.76,60.2,direct
2026-02-06,Trailhead East,SKU0123,Famous Amos,Famous Amos,Snack - Chips,2.5,0.43,1,2.07,82.8,direct
2026-02-06,Ryder,SKU0264,Red Bull 12oz,Red Bull 12oz,Frozen - Meal,4.0,2.25,1,1.75,43.8,direct
2026-02-06,Goodwin,SKU0221,Munchies,Munchies,Snack - Energy Bar,2.0,0.46,1,1.54,77.0,direct
2026-02-06,Ryder,SKU0229,Nutter Butter,Nutter Butter,Frozen - Ice Cream,1.5,0.44,1,1.06,70.7,direct
2026-02-06,Goodwin,SKU0236,Perfect Bar -  Peanut Butter,Perfect Bar Variety,Snack - Energy Bar,4.25,1.89,1,2.36,55.5,direct
2026-02-06,Strictly Surgery Center,SKU0356,Uptime - Blood Orange,Uptime Variety,Frozen - Ice Cream,4.25,1.75,1,2.5,58.8,direct
2026-02-06,The Nine at West Campus,SKU0273,Reese's Peanut Butter Cups,Reese's Peanut Butter Cups,Snack - Chips,2.5,0.94,1,1.56,62.4,direct
2026-02-06,The Met,SKU0119,Factor Bar - Chocolate,Factor Bar - Chocolate,Snack - Candy,4.5,2.25,1,2.25,50.0,direct
2026-02-06,The Met,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,3.0,0.74,1,2.26,75.3,direct
2026-02-06,The Nine at West Campus,SKU0018,Arizona Fruit Punch,Arizona Variety,Beverage - Juice,2.75,0.71,1,2.04,74.2,direct
2026-02-06,The Nine at West Campus,SKU0349,Twix,Twix,Beverage - Energy,2.5,0.94,1,1.56,62.4,direct
2026-02-06,The Nine at West Campus,SKU0018,Arizona Fruit Punch,Arizona Variety,Beverage - Juice,2.75,0.71,1,2.04,74.2,direct
2026-02-06,The Nine at West Campus,SKU0100,Coke Zero 16.9oz,Coke Zero 16.9oz,Beverage - Water,3.0,0.74,1,2.26,75.3,direct
2026-02-06,The Nine at West Campus,SKU0230,Oreo Cookies,Oreo Cookies,Snack - Chips,2.5,0.45,1,2.05,82.0,direct
2026-02-06,The Nine at West Campus,SKU0190,Legendary Pastry - Blueberry,Legendary Variety,Snack - Energy Bar,4.5,1.98,1,2.52,56.0,direct
2026-02-06,Johnstone Plumbing,SKU0264,Red Bull 12oz,Red Bull 12oz,Frozen - Meal,4.5,2.25,1,2.25,50.0,direct
2026-02-06,415 Colorado,SKU0044,Bloom Energy - Peach Mango,Bloom Variety,Beverage - Energy,4.5,1.33,1,3.17,70.4,direct
2026-02-06,Johnstone Plumbing,SKU0008,Alani Breezeberry,Alani Variety,Beverage - Energy,4.25,1.25,1,3.0,70.6,direct
2026-02-06,Trailhead East,SKU0190,Legendary Pastry - Blueberry,Legendary Variety,Snack - Energy Bar,4.5,1.98,1,2.52,56.0,direct
2026-02-06,Trailhead East,SKU0178,La Colombe - Vanilla,La Colombe - Vanilla,Beverage - Coffee,4.0,1.92,1,2.08,52.0,direct
2026-02-06,Trailhead East,SKU0044,Bloom Energy - Peach Mango,Bloom Variety,Beverage - Energy,4.5,1.33,1,3.17,70.4,direct
2026-02-06,Strictly Breakroom,SKU0029,Barebells,Barebells Variety,Snack - Energy Bar,4.5,1.95,1,2.55,56.7,direct
2026-02-06,The Bowen Freezer,SKU0332,Talenti Gelato Caramel Cookie Crunch,Talenti Gelato Caramel Cookie Crunch,Snack - Chips,10.25,5.75,1,4.5,43.9,direct
2026-02-06,The Met,SKU0017,Andy Capp’s Hot Fries,Andy Capp’s Hot Fries,Snack - Chips,3.5,1.25,1,2.25,64.3,direct
2026-02-06,West Bank,SKU0093,Chomps Jalapeño Beef Stick,Chomps Jalapeño Beef Stick,Frozen - Meal,3.75,1.4,1,2.35,62.7,direct
2026-02-06,Goodwin,SKU0211,Miss Vickie's - Smokehouse BBQ,Miss Vickies Variety,Snack - Chips,2.0,0.62,1,1.38,69.0,direct
2026-02-06,Goodwin,SKU0093,Chomps Jalapeño Beef Stick,Chomps Jalapeño Beef Stick,Frozen - Meal,3.75,1.4,1,2.35,62.7,direct
2026-02-06,Trailhead East,SKU0295,Smart Water 23.7oz,Smart Water 23.7oz,Frozen - Ice Cream,3.5,1.0,1,2.5,71.4,direct
2026-02-06,415 Colorado,SKU0113,Dr Pepper 16.9oz,Dr Pepper 16.9oz,Snack - Beef Stick,6.5,0.74,2,5.02,77.2,direct
2026-02-06,415 Colorado,SKU0312,Sprite 16.9 oz,Sprite 16.9 oz,Snack - Beef Stick,3.25,0.74,1,2.51,77.2,direct
2026-02-06,Trailhead East,SKU0295,Smart Water 23.7oz,Smart Water 23.7oz,Frozen - Ice Cream,3.5,1.0,1,2.5,71.4,direct
2026-02-06,Trailhead East,SKU0265,Red Bull 12oz Sugar Free,Red Bull 12oz Sugar Free,Frozen - Meal,4.5,2.25,1,2.25,50.0,direct
2026-02-06,Trailhead East,SKU0281,Rolled Corn Tortilla Chip Chili & Lime 9oz,Rolled Corn Tortilla Chip Chili & Lime 9oz,Beverage - Soda,12.5,2.99,2,6.52,52.2,direct
2026-02-06,Trailhead East Freezer,SKU0304,Snickers Ice Cream Bar 2oz,Snickers Ice Cream Bar 2oz,Beverage - Soda,3.25,0.52,1,2.73,84.0,direct
2026-02-06,Goodwin,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,3.0,0.74,1,2.26,75.3,direct
2026-02-06,Trailhead East,SKU0319,Stoke Provisions Hatch Green Chile 1oz,Stoke Provisions Hatch Green Chile 1oz,Beverage - Soda,3.5,1.4,1,2.1,60.0,direct
2026-02-06,Strictly Breakroom,SKU0390,Snickers,Snickers,,2.5,1.09,1,1.41,56.4,direct
2026-02-06,Ryder,SKU0153,Hershey's Cookies 'n Creme,Hershey's Cookies 'n Creme,Snack - Pastry,2.0,0.94,1,1.06,53.0,direct
2026-02-06,Goodwin,SKU0109,Diet Coke 16.9oz,Diet Coke 16.9oz,Snack - Chips,6.0,0.74,2,4.52,75.3,direct
2026-02-06,Goodwin,SKU0356,Uptime - Blood Orange,Uptime Variety,Frozen - Ice Cream,4.25,1.75,1,2.5,58.8,direct
2026-02-06,Strictly Breakroom,SKU0273,Reese's Peanut Butter Cups,Reese's Peanut Butter Cups,Snack - Chips,2.5,0.94,1,1.56,62.4,direct
2026-02-06,Strictly Breakroom,SKU0097,Coca Cola 16.9oz,Coca Cola 16.9oz,Beverage - Soda,3.0,0.74,1,2.26,75.3,direct
2026-02-06,The Met Freezer,SKU0161,Hot Pocket Pepperoni Pizza 4.5,Hot Pocket Pepperoni Pizza 4.5,Snack - Beef Stick,3.0,0.79,1,2.21,73.7,direct
2026-02-06,The Met,SKU0356,Uptime - Blood Orange,Uptime Variety,Frozen - Ice Cream,4.5,1.75,1,2.75,61.1,direct
2026-02-06,Goodwin,SKU0256,Powerade Zero - Fruit Punch,Powerade Zero Variety,Frozen - Ice Cream,3.0,0.71,1,2.29,76.3,direct
2026-02-06,Strictly Breakroom,SKU0286,San Pellegrino,San Pellegrino,Snack - Candy,2.5,0.9,1,1.6,64.0,direct
2026-02-06,The Met,SKU0230,Oreo Cookies,Oreo Cookies,Snack - Chips,2.5,0.45,1,2.05,82.0,direct
2026-02-06,The Met,SKU0256,Powerade Zero - Fruit Punch,Powerade Zero Variety,Frozen - Ice Cream,3.0,0.71,1,2.29,76.3,direct
2026-02-06,The Met,SKU0022,Bai - Strawberry Coconut,Bai Variety,Beverage - Juice,3.0,1.33,1,1.67,55.7,direct
2026-02-06,Strictly Breakroom,SKU0349,Twix,Twix,Beverage - Energy,2.5,0.94,1,1.56,62.4,direct
2026-02-06,West Bank,SKU0029,Barebells,Barebells Variety,Snack - Energy Bar,4.5,1.95,1,2.55,56.7,direct
2026-02-06,The Bowen,SKU0029,Barebells,Barebells Variety,Snack - Energy Bar,4.5,1.95,1,2.55,56.7,direct
2026-02-06,Strictly Breakroom,SKU0100,Coke Zero 16.9oz,Coke Zero 16.9oz,Beverage - Water,3.0,0.74,1,2.26,75.3,direct
2026-02-06,Strictly Cedar Park,SKU0167,Keebler Fudge Stripes Mini,Keebler Fudge Stripes Mini,Snack - Energy Bar,1.25,0.37,1,0.88,70.4,direct
